0.000,0.487,13.900,22.400,0.193,0.504,13.000,75.500,0.211,0.490,14.300,24.900,0.226,0.460,12.900,76.800,0.197
0.000,0.526,12.700,25.000,0.258,0.484,13.800,72.500,0.222,0.505,13.700,20.200,0.199,0.513,12.400,71.000,0.192
0.000,0.471,14.200,27.200,0.226,0.471,13.700,75.400,0.189,0.554,14.600,20.600,0.228,0.511,15.800,73.000,0.212
0.000,0.514,14.100,21.700,0.236,0.509,14.900,72.300,0.236,0.479,13.000,27.200,0.201,0.508,13.000,75.800,0.199
0.000,0.515,14.300,21.000,0.208,0.510,14.000,74.400,0.196,0.526,12.700,24.600,0.201,0.515,14.800,72.700,0.229
0.000,0.506,13.600,25.200,0.181,0.504,15.000,75.700,0.220,0.482,12.900,31.400,0.199,0.520,13.800,73.400,0.218
0.000,0.505,13.700,20.200,0.199,0.513,12.400,71.000,0.192,0.517,13.800,25.100,0.186,0.477,13.600,76.300,0.224
0.000,0.481,11.700,21.900,0.219,0.491,12.600,77.600,0.183,0.531,14.600,27.400,0.275,0.489,12.500,74.100,0.193
0.000,0.487,13.900,22.400,0.193,0.504,13.000,75.500,0.211,0.486,12.200,27.400,0.249,0.518,14.800,74.400,0.177
1.000,0.490,14.300,24.900,0.226,0.460,12.900,76.800,0.197,0.495,12.900,26.900,0.220,0.515,13.600,73.800,0.249
0.000,0.479,14.100,27.100,0.204,0.520,13.200,71.400,0.225,0.505,12.500,25.100,0.189,0.514,14.000,74.300,0.245
0.000,0.554,14.600,20.600,0.228,0.511,15.800,73.000,0.212,0.475,14.800,24.800,0.190,0.524,14.900,72.400,0.244
0.000,0.504,12.400,28.000,0.220,0.488,11.000,74.700,0.194,0.519,14.000,26.400,0.222,0.496,13.900,73.700,0.237
0.000,0.497,14.000,27.500,0.222,0.500,12.800,74.500,0.233,0.484,13.900,27.800,0.251,0.512,12.700,76.600,0.234
0.000,0.494,13.100,28.300,0.184,0.497,13.800,75.700,0.199,0.537,13.500,22.700,0.188,0.482,12.800,76.400,0.184
0.000,0.477,14.200,27.400,0.193,0.505,13.400,74.200,0.227,0.498,13.200,27.200,0.239,0.493,14.100,74.900,0.237
1.000,0.520,14.000,26.500,0.244,0.488,13.900,75.600,0.221,0.484,13.900,25.500,0.202,0.518,12.100,74.500,0.227
0.000,0.505,12.500,25.100,0.189,0.514,14.000,74.300,0.245,0.471,14.200,27.200,0.226,0.471,13.700,75.400,0.189
0.000,0.517,13.800,25.100,0.186,0.477,13.600,76.300,0.224,0.526,12.700,25.000,0.258,0.484,13.800,72.500,0.222
0.000,0.498,13.200,27.200,0.239,0.493,14.100,74.900,0.237,0.515,14.300,21.000,0.208,0.510,14.000,74.400,0.196
1.000,0.479,14.100,27.100,0.204,0.520,13.200,71.400,0.225,0.477,14.200,27.400,0.193,0.505,13.400,74.200,0.227
0.000,0.554,14.600,20.600,0.228,0.511,15.800,73.000,0.212,0.514,14.100,21.700,0.236,0.509,14.900,72.300,0.236
0.000,0.479,13.000,27.200,0.201,0.508,13.000,75.800,0.199,0.481,11.700,21.900,0.219,0.491,12.600,77.600,0.183
1.000,0.504,12.400,28.000,0.220,0.488,11.000,74.700,0.194,0.497,14.000,27.500,0.222,0.500,12.800,74.500,0.233
0.000,0.526,12.700,24.600,0.201,0.515,14.800,72.700,0.229,0.531,14.600,27.400,0.275,0.489,12.500,74.100,0.193
1.000,0.537,13.500,22.700,0.188,0.482,12.800,76.400,0.184,0.505,13.700,20.200,0.199,0.513,12.400,71.000,0.192
